Make,Model,Year,Engine_HP,Engine_Cylinders,Transmission_Type,Driven_Wheels,Number_of_Doors,Market_Category,Vehicle_Size,Vehicle_Style,highway_MPG,city_mpg,Popularity,MSRP,Fuel_Type,price_category,avg_mpg
Mitsubishi,3000GT,1999,218.0,6.0,MANUAL,FWD,2.0,Performance,Compact,Hatchback,23,17,436,5306,petrol,Low,20.0
Mitsubishi,3000GT,1999,320.0,6.0,MANUAL,AWD,2.0,Performance,Compact,Hatchback,22,16,436,7600,petrol,Low,19.0
Mitsubishi,3000GT,1999,161.0,6.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,22,17,436,4090,petrol,Low,19.5
Chrysler,300,2015,300.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,37570,petrol,Medium,22.5
Chrysler,300,2015,292.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,31,19,1013,31695,petrol,Medium,25.0
Chrysler,300,2015,292.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,31,19,1013,38070,petrol,Medium,25.0
Chrysler,300,2015,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,44895,petrol,Medium,22.5
Chrysler,300,2015,300.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,31,19,1013,35070,petrol,Medium,25.0
Chrysler,300,2015,292.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,31,19,1013,42395,petrol,Medium,25.0
Chrysler,300,2015,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,34195,petrol,Medium,22.5
Chrysler,300,2015,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,40570,petrol,Medium,22.5
Chrysler,300,2016,300.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,38095,petrol,Medium,22.5
Chrysler,300,2016,300.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,31,19,1013,35595,petrol,Medium,25.0
Chrysler,300,2016,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,45190,petrol,Medium,22.5
Chrysler,300,2016,292.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,31,19,1013,32260,petrol,Medium,25.0
Chrysler,300,2016,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,37755,petrol,Medium,22.5
Chrysler,300,2016,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,41055,petrol,Medium,22.5
Chrysler,300,2016,300.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,31,19,1013,36090,petrol,Medium,25.0
Chrysler,300,2016,292.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,31,19,1013,42690,petrol,Medium,25.0
Chrysler,300,2016,292.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,31,19,1013,38555,petrol,Medium,25.0
Chrysler,300,2016,292.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,31,19,1013,35255,petrol,Medium,25.0
Chrysler,300,2016,300.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,38590,petrol,Medium,22.5
Chrysler,300,2016,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,34760,petrol,Medium,22.5
Chrysler,300,2017,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,41135,petrol,Medium,22.5
Chrysler,300,2017,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,45270,petrol,Medium,22.5
Chrysler,300,2017,300.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,38670,petrol,Medium,22.5
Chrysler,300,2017,292.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,30,19,1013,38635,petrol,Medium,24.5
Chrysler,300,2017,300.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,30,19,1013,36170,petrol,Medium,24.5
Chrysler,300,2017,300.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,38175,petrol,Medium,22.5
Chrysler,300,2017,292.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Large,Sedan,30,19,1013,32340,petrol,Medium,24.5
Chrysler,300,2017,292.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,30,19,1013,42770,petrol,Medium,24.5
Chrysler,300,2017,292.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Large,Sedan,27,18,1013,34840,petrol,Medium,22.5
Chrysler,300,2017,300.0,6.0,AUTOMATIC,RWD,4.0,Performance,Large,Sedan,30,19,1013,35675,petrol,Medium,24.5
Chrysler,300M,2002,250.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,24,16,1013,32065,petrol,Medium,20.0
Chrysler,300M,2002,250.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,24,16,1013,28540,petrol,Medium,20.0
Chrysler,300M,2003,255.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,25,16,1013,32315,petrol,Medium,20.5
Chrysler,300M,2003,250.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,25,16,1013,28885,petrol,Medium,20.5
Chrysler,300M,2004,250.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,25,16,1013,29185,petrol,Medium,20.5
Chrysler,300M,2004,255.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,25,16,1013,32615,petrol,Medium,20.5
Nissan,300ZX,1994,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Convertible,22,16,2009,2847,petrol,Low,19.0
Nissan,300ZX,1994,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,16,2009,2488,petrol,Low,19.0
Nissan,300ZX,1994,300.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Hatchback,22,16,2009,2683,petrol,Low,19.0
Nissan,300ZX,1994,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,16,2009,2553,petrol,Low,19.0
Nissan,300ZX,1995,300.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,16,2009,3049,petrol,Low,19.0
Nissan,300ZX,1995,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,17,2009,2774,petrol,Low,19.5
Nissan,300ZX,1995,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,17,2009,2702,petrol,Low,19.5
Nissan,300ZX,1995,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Convertible,22,17,2009,3101,petrol,Low,19.5
Nissan,300ZX,1996,300.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,16,2009,3510,petrol,Low,19.0
Nissan,300ZX,1996,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,17,2009,3107,petrol,Low,19.5
Nissan,300ZX,1996,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Convertible,22,17,2009,3624,petrol,Low,19.5
Nissan,300ZX,1996,222.0,6.0,MANUAL,RWD,2.0,Performance,Compact,Coupe,22,17,2009,3185,petrol,Low,19.5
Mazda,323,1992,82.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,25,586,2000,petrol,Low,29.0
Mazda,323,1993,82.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,25,586,2000,petrol,Low,29.0
Mazda,323,1993,82.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,32,24,586,2000,petrol,Low,28.0
Mazda,323,1994,82.0,4.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,25,586,2000,petrol,Low,29.0
Mercedes-Benz,350-Class,1990,134.0,6.0,AUTOMATIC,RWD,4.0,Luxury,Large,Sedan,23,19,617,2144,diesel,Low,21.0
Mercedes-Benz,350-Class,1990,134.0,6.0,AUTOMATIC,RWD,4.0,Luxury,Large,Sedan,23,19,617,2098,diesel,Low,21.0
Mercedes-Benz,350-Class,1991,134.0,6.0,AUTOMATIC,RWD,4.0,Luxury,Large,Sedan,23,19,617,2178,diesel,Low,21.0
Mercedes-Benz,350-Class,1991,134.0,6.0,AUTOMATIC,RWD,4.0,Luxury,Large,Sedan,23,19,617,2311,diesel,Low,21.0
Nissan,350Z,2007,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,36550,petrol,Medium,20.0
Nissan,350Z,2007,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,41250,petrol,Medium,20.0
Nissan,350Z,2007,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,24,17,2009,30600,petrol,Medium,20.5
Nissan,350Z,2007,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,24,17,2009,37100,petrol,Medium,20.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,27900,petrol,Medium,21.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,32700,petrol,Medium,21.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,40250,petrol,Medium,20.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,35550,petrol,Medium,20.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,36100,petrol,Medium,21.5
Nissan,350Z,2007,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,24,17,2009,33200,petrol,Medium,20.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,37900,petrol,Medium,20.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,29600,petrol,Medium,21.5
Nissan,350Z,2007,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,38070,petrol,Medium,21.5
Nissan,350Z,2007,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,38900,petrol,Medium,20.0
Nissan,350Z,2008,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,24,17,2009,33840,petrol,Medium,20.5
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,38630,petrol,Medium,20.5
Nissan,350Z,2008,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,39630,petrol,Medium,20.0
Nissan,350Z,2008,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,24,17,2009,37740,petrol,Medium,20.5
Nissan,350Z,2008,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,41980,petrol,Medium,20.0
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,36280,petrol,Medium,20.5
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,36740,petrol,Medium,21.5
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,40980,petrol,Medium,20.5
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,38680,petrol,Medium,21.5
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,28510,petrol,Medium,21.5
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,30210,petrol,Medium,21.5
Nissan,350Z,2008,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,24,17,2009,31210,petrol,Medium,20.5
Nissan,350Z,2008,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,25,18,2009,33340,petrol,Medium,21.5
Nissan,350Z,2008,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,37280,petrol,Medium,20.0
Nissan,350Z,2009,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,41570,petrol,Medium,20.5
Nissan,350Z,2009,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,36870,petrol,Medium,20.5
Nissan,350Z,2009,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,42570,petrol,Medium,20.0
Nissan,350Z,2009,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,37870,petrol,Medium,20.0
Nissan,350Z,2009,306.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,39220,petrol,Medium,20.5
Nissan,350Z,2009,306.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,23,17,2009,40220,petrol,Medium,20.0
Ferrari,360,2002,400.0,8.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,15,10,2774,160829,petrol,High,12.5
Ferrari,360,2002,400.0,8.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,15,10,2774,140615,petrol,High,12.5
Ferrari,360,2002,400.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,15,10,2774,150694,petrol,High,12.5
Ferrari,360,2002,400.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,15,10,2774,170829,petrol,High,12.5
Ferrari,360,2003,400.0,8.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,15,10,2774,165986,petrol,High,12.5
Ferrari,360,2003,400.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,15,10,2774,154090,petrol,High,12.5
Ferrari,360,2003,400.0,8.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,15,10,2774,143860,petrol,High,12.5
Ferrari,360,2003,400.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,15,10,2774,176287,petrol,High,12.5
Ferrari,360,2004,400.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,15,10,2774,157767,petrol,High,12.5
Ferrari,360,2004,425.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,15,10,2774,187124,petrol,High,12.5
Ferrari,360,2004,400.0,8.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,15,10,2774,147332,petrol,High,12.5
Ferrari,360,2004,400.0,8.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,15,10,2774,169900,petrol,High,12.5
Ferrari,360,2004,400.0,8.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,15,10,2774,180408,petrol,High,12.5
Nissan,370Z,2015,350.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,46790,petrol,Medium,22.5
Nissan,370Z,2015,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,petrol,Medium,20.5
Nissan,370Z,2015,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,petrol,Medium,22.0
Nissan,370Z,2015,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,petrol,Medium,21.5
Nissan,370Z,2015,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,petrol,Medium,22.5
Nissan,370Z,2015,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,petrol,Medium,22.5
Nissan,370Z,2015,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,petrol,Medium,22.0
Nissan,370Z,2015,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,petrol,Medium,21.5
Nissan,370Z,2015,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,petrol,Medium,22.0
Nissan,370Z,2015,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,petrol,Medium,22.0
Nissan,370Z,2015,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,petrol,Medium,21.5
Nissan,370Z,2015,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,petrol,Medium,20.5
Nissan,370Z,2015,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,petrol,Medium,22.5
Nissan,370Z,2015,350.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,45490,petrol,Medium,22.0
Nissan,370Z,2015,350.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,41990,petrol,Medium,22.0
Nissan,370Z,2015,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,petrol,Medium,22.5
Nissan,370Z,2015,350.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,43290,petrol,Medium,22.5
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,petrol,Medium,21.5
Nissan,370Z,2016,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,petrol,Medium,20.5
Nissan,370Z,2016,350.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,43290,petrol,Medium,22.5
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,petrol,Medium,22.5
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,petrol,Medium,22.5
Nissan,370Z,2016,350.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,41990,petrol,Medium,22.0
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,petrol,Medium,22.5
Nissan,370Z,2016,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,petrol,Medium,20.5
Nissan,370Z,2016,350.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,45490,petrol,Medium,22.0
Nissan,370Z,2016,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,petrol,Medium,22.0
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,petrol,Medium,21.5
Nissan,370Z,2016,350.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,46790,petrol,Medium,22.5
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,petrol,Medium,21.5
Nissan,370Z,2016,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,petrol,Medium,22.0
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,petrol,Medium,22.5
Nissan,370Z,2016,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,petrol,Medium,22.0
Nissan,370Z,2016,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,petrol,Medium,22.0
Nissan,370Z,2017,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,petrol,Medium,22.0
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,petrol,Medium,22.5
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,petrol,Medium,22.5
Nissan,370Z,2017,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,petrol,Medium,22.0
Nissan,370Z,2017,350.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,45490,petrol,Medium,22.0
Nissan,370Z,2017,350.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,41990,petrol,Medium,22.0
Nissan,370Z,2017,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,petrol,Medium,20.5
Nissan,370Z,2017,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,petrol,Medium,22.0
Nissan,370Z,2017,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,petrol,Medium,20.5
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,petrol,Medium,22.5
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,petrol,Medium,21.5
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,petrol,Medium,21.5
Nissan,370Z,2017,332.0,6.0,MANUAL,RWD,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,petrol,Medium,22.0
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,petrol,Medium,21.5
Nissan,370Z,2017,350.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,46790,petrol,Medium,22.5
Nissan,370Z,2017,350.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,43290,petrol,Medium,22.5
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,RWD,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,petrol,Medium,22.5
Mazda,3,2015,184.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Sedan,37,25,586,25045,petrol,Medium,31.0
Mazda,3,2015,184.0,4.0,AUTOMATIC,FWD,4.0,Performance,Compact,Sedan,39,28,586,26095,petrol,Medium,33.5
Mazda,3,2015,155.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,41,30,586,23795,petrol,Medium,35.5
Mazda,3,2015,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,41,29,586,19595,petrol,Low,35.0
Mazda,3,2015,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,41,29,586,18445,petrol,Low,35.0
Mazda,3,2015,184.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Sedan,37,25,586,23845,petrol,Medium,31.0
Mazda,3,2015,184.0,4.0,AUTOMATIC,FWD,4.0,Performance,Compact,Hatchback,37,27,586,25395,petrol,Medium,32.0
Mazda,3,2015,184.0,4.0,AUTOMATIC,FWD,4.0,Performance,Compact,Sedan,39,28,586,24895,petrol,Medium,33.5
Mazda,3,2015,184.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,35,26,586,25545,petrol,Medium,30.5
Mazda,3,2015,155.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,40,30,586,24295,petrol,Medium,35.0
Mazda,3,2015,155.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,41,30,586,19495,petrol,Low,35.5
Mazda,3,2015,155.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,40,29,586,20095,petrol,Medium,34.5
Mazda,3,2015,155.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,40,30,586,19995,petrol,Low,35.0
Mazda,3,2015,155.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,40,30,586,21145,petrol,Medium,35.0
Mazda,3,2015,155.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,40,29,586,23245,petrol,Medium,34.5
Mazda,3,2015,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,41,29,586,16945,petrol,Low,35.0
Mazda,3,2015,184.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,35,26,586,24345,petrol,Medium,30.5
Mazda,3,2015,155.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,41,30,586,20645,petrol,Medium,35.5
Mazda,3,2015,155.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,40,29,586,18945,petrol,Low,34.5
Mazda,3,2015,184.0,4.0,AUTOMATIC,FWD,4.0,Performance,Compact,Hatchback,37,27,586,26595,petrol,Medium,32.0
Mazda,3,2015,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,41,29,586,22745,petrol,Medium,35.0
Mazda,3,2015,155.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,41,30,586,17995,petrol,Low,35.5
Mazda,3,2016,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,41,29,586,22545,petrol,Medium,35.0
Mazda,3,2016,155.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,41,30,586,21095,petrol,Medium,35.5
Mazda,3,2016,184.0,4.0,AUTOMATIC,FWD,4.0,Performance,Compact,Hatchback,37,27,586,25495,petrol,Medium,32.0
Mazda,3,2016,155.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,40,29,586,20745,petrol,Medium,34.5
Mazda,3,2016,155.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,40,30,586,24295,petrol,Medium,35.0
Mazda,3,2016,155.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,41,30,586,23595,petrol,Medium,35.5
Mazda,3,2016,155.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,40,30,586,21795,petrol,Medium,35.0
Mazda,3,2016,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,41,29,586,17845,petrol,Low,35.0
Mazda,3,2016,184.0,4.0,AUTOMATIC,FWD,4.0,Performance,Compact,Hatchback,37,27,586,26495,petrol,Medium,32.0
Mazda,3,2016,184.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Sedan,37,25,586,24745,petrol,Medium,31.0
Mazda,3,2016,155.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,41,30,586,18895,petrol,Low,35.5
Mazda,3,2016,155.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,40,30,586,19595,petrol,Low,35.0
Mazda,3,2016,155.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,40,29,586,23245,petrol,Medium,34.5
Mazda,3,2016,155.0,4.0,MANUAL,FWD,4.0,Hatchback,Compact,Hatchback,40,29,586,18545,petrol,Low,34.5
Mazda,3,2016,184.0,4.0,AUTOMATIC,FWD,4.0,Performance,Compact,Sedan,39,28,586,25795,petrol,Medium,33.5
Mazda,3,2016,155.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,41,29,586,20045,petrol,Medium,35.0
